,hash,message,time,buggy
3982,c1208e7,Convert tsmear to tphysel in vtorhotf.F90,2017-09-26T12:46:53,0
3983,8440311.0,Merge branch 'release-8.6.0' of gitlab:trunk/abinit into release-8.6.0,2017-09-28T15:25:58,0
3984,e505aac,Merge remote-tracking branch 'trunk/develop' into develop,2017-09-28T18:36:27,0
3985,bff7162,Now the energies are computed correctly. Also  a multiplicative factor has been indluced. Preliminary tests show a value of 2 is to be preferred ?!,2017-09-29T11:35:18,0
3986,c1a2977,Merge branch 'ace_1' into ace_2,2017-10-02T12:01:25,0
3987,76c8565,Merge branch 'develop' of gitlab.abinit.org:gingras.ol/abinit into dev_gingras,2017-10-02T14:48:45,0
3988,5a76c5c,test seq tsv7_70.out updated,2017-10-02T17:31:08,0
3989,b9cb3f5,Merge branch 'release-8.6.0' into ace_3,2017-09-27T12:35:40,0
3990,aac1f16,Tune the timing  because of previous modifs for rhotoxc.F90,2017-09-27T12:30:25,0
3991,b461d1b,Make qpt an optional argument of hartre.F90,2017-09-27T12:15:53,0
3992,a274e1e,Merge branch 'release-8.6.0' of gitlab.abinit.org:trunk/abinit into release-8.6.0,2017-09-27T11:07:33,0
3993,22fb242,Suppress many unused variables,2017-09-27T11:07:00,0
3994,173644d,Merge remote-tracking branch 'remotes/origin/ace_1' into ace_2,2017-09-27T08:32:23,0
3995,efbe69c,Rename rhohxc to rhotoxc (not for psolver and positro  though),2017-09-26T16:10:54,0
3996,5d0fe14,Cleaned the arguments of rhohxc.,2017-09-26T15:59:18,0
3997,09eadf3,Extract call hartree from rhohxc.,2017-09-26T15:16:08,0
3998,85952b5,abirules,2017-09-26T14:48:34,0
3999,2b6fd11,Merge branch 'ace_1' into ace_2,2017-09-26T14:36:01,0
4000,2892b0d,Use rprimd as argument of hartre,2017-09-26T14:26:04,0
4001,417f178,Update TDEP version,2017-09-26T13:50:52,0
4002,f647c3e,Use rprimd as argument of hartrestr instead of gmet and gprimd,2017-09-26T13:42:06,0
4003,010a5b8,Use rprimd instead of gprimd for strhar,2017-09-26T13:33:13,0
4004,39a8038,Suppress unused hartre1,2017-09-26T13:25:33,0
4005,8a59f48,Rely on the nelect from xcdata,2017-09-26T13:23:04,0
4006,390a090,Add a missing file in Psps_for_tests,2017-10-27T18:43:02,1
4007,ff1374b,Merge branch 'release-8.6.1' of abinit-gitlab:trunk/abinit into quickfixes,2017-10-27T18:41:22,0
4008,1.53e+54,Merge _amadon-8.6.1/2b60 into release-8.6.1,2017-10-26T19:25:02,0
4009,0896d59,Adapt tikal to new bigdft,2017-02-23T15:31:22,0
4010,4d48cca,Merge branch 'release-8.2.1' into develop,2017-02-17T06:06:53,0
4011,8ee0c02,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into develop,2017-02-18T15:53:32,0
4012,8f5267a,Merge branch 'develop' of abinit-gitlab:trunk/abinit into wvl-paw-forces,2017-02-21T14:55:24,0
4013,b095ae2,Propagate new bigDFT version in testfarm configurations,2017-02-21T16:28:36,0
4014,07488ab,Several changes to please abirules/buildsys,2017-02-21T18:51:56,0
4015,f0754b1,Another try to satisfy abirules,2017-02-22T10:33:21,0
4016,de54de8,One step backwards,2017-02-23T15:49:00,0
4017,8811ebc,Merge branch 'release-8.6.1' of gitlab:trunk/abinit into release-8.6.1,2017-10-26T19:24:14,0
4018,3d3c28b,typo,2017-02-23T15:56:03,0
4019,4325261.0,typo,2017-02-23T16:14:50,0
4020,e62885e,Merge branch 'develop' of gitlab:trunk/abinit into develop,2017-02-23T18:34:07,0
4021,4df9e54,Merge with the trunk: Fock forces and stresses (in progress),2017-02-27T12:24:46,0
4022,104c3af,Merge branch 'develop' of gitlab:trunk/abinit into develop,2017-02-27T13:49:09,0
4023,6ea9bc4,Typo again,2017-02-27T14:37:05,0
4024,248a153,Merge branch 'release-8.2.1' of gitlab.abinit.org:trunk/abinit into develop,2017-02-09T17:32:50,0
4025,469630c,Parallelize star functions algorithm,2017-01-28T17:49:20,0
4026,8772bf7,Had to introduce extra checks to avoid numerical instabilities in spline,2017-01-25T20:30:24,0
4027,2d29964,ewald9: use spline to reduce number of calls to exp  abi_derfc  sqrt. 70 s --> 50 s,2017-01-25T19:33:51,0
4028,4344c39,Update gruneisen ref,2017-01-25T15:34:24,0
4029,61c535c,Exit immediately if grunesein becayse phdos_print_vsound prints tons of non-portable lines to ab_out,2017-01-25T15:18:16,0
4030,2b0d7d2,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into eph,2017-01-25T13:31:09,0
4031,5c15af1,Use abiref refs,2017-01-25T13:30:43,0
4032,4b0db39,Add test for nsphere -1,2017-01-25T13:10:42,0
4033,97b0cf9,Merge branch 'release-8.2.1' into develop.,2017-01-24T12:53:39,0
4034,4dcb20c,Update configure.ac files for v8.3.1,2017-01-24T10:48:20,0
4035,baba758,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into eph,2017-01-23T23:35:46,0
4036,1dd14ab,Add check on anaddb variables,2017-01-23T22:44:28,0
4037,8760b84,abilint,2017-01-23T18:06:33,0
4038,c02cde7,anaddb: Use nsphere -1 to activate ifc_autocutoff,2017-01-23T17:46:13,0
4039,c51020d,Add ifc%wtq,2017-01-22T17:15:41,0
4040,06a9a0f,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into eph,2017-01-22T16:00:18,0
4041,7075972.0,Merge branch 'hotfix-8.2.2' into develop,2017-02-28T15:08:41,0
4042,d4ca977,Start the final merge of v8.3.1,2017-03-01T08:08:31,0
4043,67b9d59,Create a new test v8#30  to test the new capability to treat spatially varying chemical potentials (to be coded),2017-03-01T09:00:46,0
4044,d2cb5c4,One test ref had to be still adjusted (change of xred printing in output),2017-03-03T12:17:54,0
4045,2b60aeb,Update the doc  from Bernard Amadon,2017-10-26T11:35:34,0
4046,777675a,Merge amadon/release-8.6.1/2ba9 into _amadon-8.6.1,2017-10-26T11:31:07,0
4047,2ba9e5f,Change typo in crpa tutorial,2017-10-26T10:09:43,0
4048,e0145cc,Change convention for the calculation of J in cRPA: The new convention is coherent with the definition of jpawu in DFT+U calculations in ABINIT.,2017-10-24T18:25:39,0
4049,25ec9a0,Add E. Bousquet sections to release notes,2017-10-20T22:06:10,0
4050,a912a62,Merge branch 'release-8.6.1' of gitlab:trunk/abinit into release-8.6.1,2017-10-20T21:31:28,0
4051,04f8292,Change communicator names for slk/elpa,2017-10-19T14:19:28,0
4052,ae1ecee,Enhanced PSML-related release notes and reviewed the rest of the document,2017-10-19T12:15:22,0
4053,3dd95a8,Merge remote-tracking branch gonze_chempot2/8324 into _gonze,2017-03-05T21:53:32,0
4054,8f0d51c,Merge remote-tracking branch torrent/pimd/9070 into _torrent,2017-03-05T07:20:45,0
4055,b88d789,Updated v5#t79o_LOG_xml   due to new component in the total energy (chempot),2017-03-05T05:59:06,0
4056,4c8be43,Update ref for v8#30 . Not yet the final version  as the propagation of chempot forces is not done in this branch.,2017-03-05T05:54:11,0
4057,87dc232,Merge remote-tracking branch _torrent/7c74 into gonze_chempot2,2017-03-05T05:43:39,0
4058,880645f,Merge remote-tracking branch origin/_torrent/cbb6 into gonze_chempot2,2017-03-04T07:31:51,0
4059,7cfe6a1,Merge remote-tracking branch jollet/develop/0f2f into _jollet,2017-03-03T06:22:51,0
4060,f8befc5,Read  write  and manage the new input variable nzchempot,2017-03-01T10:40:02,0
4061,42b71a8,Some change to make HIST work with PIMD  new automatic test,2017-03-02T18:20:00,0
4062,e39bba2,abieauty,2017-03-02T15:11:37,0
4063,822da1e,Time step was not correctly updated within PIMD (will have to change ref files for xred and vel),2017-03-02T15:02:56,0
4064,421e40c,The computation of energy has been extensively tested.,2017-03-02T14:12:26,0
4065,a20774d,Energies are computed correctly. However  symmetries are not yet determined correctly.,2017-03-02T12:41:47,0
4066,57f28a9,Introduce e_chempot inside the energy datatype. Also order the components of this datatype.,2017-03-02T12:10:50,0
4067,1944aac,Compile  and execute test v8#30 . Checks on input variables work. Still need to propagate the results.,2017-03-02T11:00:37,0
4068,77bc105,Take into account nzchempot to detzermine the remaining symmetries.,2017-03-02T10:29:27,0
4069,89e99a6,Define spatialchempot in the lisrt of routines (I thought I had already done it ?!),2017-03-02T10:01:00,0
4070,bf01a84,Defines conditions to be respected by nzchempot and chempot,2017-03-02T09:38:28,0
4071,19c098c,Now compiles,2017-03-01T12:19:07,0
4072,6306fc8,Read/write/manage chempot . Do not use it yet ...,2017-03-01T11:41:07,0
4073,43e1201,Merge branch 'develop' of abinit-gitlab:trunk/abinit into pimd,2017-03-01T11:07:06,0
4074,e56556d,Now compiles,2017-03-01T11:04:11,0
4075,7ac8d8a,Update several ref *.ac files,2017-06-01T15:09:28,0
4076,a011ef1,Merge branch release-8.4.1/476e into develop,2017-06-01T05:19:39,0
4077,90c370b,bugfix unit and indices,2016-12-02T23:40:11,1
4078,788dd79,Disable paral#29 on ubu_intel_13.1_openmpi  as it fluctuates too much ...,2017-06-06T18:32:27,0
4079,76abaab,Merge _gonze-8.4.2/58fc into hotfix-8.4,2017-06-06T08:00:17,0
4080,aceca21,Merge remote-tracking branch 'trunk/develop' into develop,2017-06-06T08:17:17,0
4081,19636cf,Tune tests to allow ubu_intel_13.1_openmpi as nightly machine. Unfortunately  test mpiio#26 dataset 3 cannot get good tolwfr.,2017-06-06T09:28:52,0
4082,cfb4e9c,More modifs to allow ubu_intel_13.1_openmpi,2017-06-06T16:08:39,0
4083,3623f12,Merge branch hotfix-8.4/60c4 into _gonze-8.4.2,2017-06-06T17:30:21,0
4084,c07e9cd,Merge branch 'hotfix-8.4' into _gonze-8.4.2,2017-06-06T17:32:40,0
4085,43be4cc,Merge branch hotfix-8.4/788d into develop,2017-06-07T05:28:30,0
4086,b2cb362,Still debugging.,2017-06-11T15:34:45,0
4087,94816c3,Merge with trunk,2017-06-08T14:21:39,0
4088,14eeaea,Finalize v8.4.2 : update KNOWN PROBLEMS. Also suppress unneeded exclude_hosts and exclude_builders in t*.in files.,2017-06-09T15:51:46,0
4089,15484fa,Merge remote-tracking branch 'trunk/develop' into develop,2017-06-09T16:34:18,0
4090,5fc795e,Edited the function description for the long-range part of the phonon potential.,2017-06-09T16:42:16,0
4091,1ed63fb,Initialize v8.4.3,2017-06-09T19:29:08,0
4092,ae26db9,Merge branch hotfix-8.4/1ed6 into develop,2017-06-09T19:34:54,0
4093,58fc5b3,Update doc for replacement of tolkms by tolms,2017-06-06T05:52:33,0
4094,2963d7a,Last (?) update : ref for v6#81,2017-06-05T22:07:10,0
4095,2eaa4e0,Update refs v2#28  v6#80  v8#45  due to m/s being replace by km/s,2017-06-05T20:48:10,0
4096,eb00d5a,Update ref for Tv5#84,2017-06-05T18:57:38,0
4097,365cffb,Update the reference files  due to the switch of unit from m/s to km/s for the sound velocity,2017-06-05T17:48:50,0
4098,9167070.0,Change dataset 4 nstep in Tmpiio#26  for portability reasons,2017-06-05T14:52:01,0
4099,5d9be5f,Change sound velocity units for echo from [m/s] to [km/s]  for portability of automatic tests.,2017-06-05T14:49:01,0
4100,de80b09,Modifications to allow nightly use of ubu_intel_13.1_openmpi,2017-06-05T14:22:24,0
4101,73ff716,Merge branch hotfix-8.4/6aaf into develop,2017-06-05T11:58:45,0
4102,d09aebc,Merge branch 'develop' of gitlab:trunk/abinit into develop,2017-05-29T13:59:19,0
4103,94ddb5f,Merge remote-tracking branch 'trunk/develop' into develop,2017-05-24T09:20:52,0
4104,dfd85ee,Merge branch 'hotfix-npfft' into develop,2017-05-24T09:20:23,0
4105,4d43142,Update test so it can run,2017-05-24T08:24:25,0
4106,c1e36f6,Added test for nlflag=2  nlflag=3,2017-05-23T17:54:01,0
4107,da842fe,Write dielectric tensor to anaddb.nc when only DDE are present,2017-04-27T23:29:08,0
4108,661937d,Update KNOWN_PROBLEMS,2017-01-23T21:18:25,0
4109,ff84c2f,Update ubu_intel_15.0_mpich.ac,2017-01-23T19:37:16,0
4110,bf2115b,Debugging...,2017-06-11T13:42:02,0
4111,f5c3ce6,Debugging  again.,2017-06-11T16:32:09,0
4112,c5d2fb8,Merge remote-tracking branch beuken/libxc223/600b  into _beuken,2017-01-23T11:24:04,0
4113,8af8e38,add test-input,2017-06-16T16:07:26,0
4114,a84855c,"Improve comments in abi_yml2html.py  also init generation of ""topics"" files.",2017-06-16T12:19:08,0
4115,ca7ecc2,"Define two ""topic"" files.",2017-06-16T12:37:32,0
4116,8157b39,The generation of topic.html file works  with only simple flat list given,2017-06-16T13:43:57,0
4117,9df3803,This version is debugged. Still quite primitive (only one pair of topic_name+topic_class per input variable),2017-06-16T15:41:14,0
4118,a41401f,Create a new template  for DFT+U.html,2017-06-16T15:45:27,0
4119,118725c,Works now to generate two different topic files.,2017-06-16T16:01:28,0
4120,86928eb,Merge remote-tracking branch 'remotes/trunk/input-web' into input-web,2017-06-16T16:11:02,0
4121,833108c,Debugging. Added comments in v1phq_symmetrize.,2017-06-11T20:53:56,0
4122,cec0d42,reference files updated,2017-06-16T16:22:17,0
4123,f836b98,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into develop,2017-06-16T16:24:43,0
4124,45e8db9,Merge branch 'develop' of gitlab.abinit.org:fnac/abinit into develop,2017-06-16T16:26:15,0
4125,9f20ce5,Modify tolerance for ubu intel 13.1,2017-06-16T21:24:17,0
4126,76bd7f3,update test,2017-06-17T11:46:21,0
4127,2022408.0,mise à jour avant merge,2017-06-19T09:46:15,0
4128,3ad07a6,Merge develop/449b into input-web,2017-06-16T11:59:32,0
4129,ff92d24,Merge develop/89e3 into input-web,2017-06-16T11:55:26,0
4130,89e37ca,Merge hotfix-8.4/d251 into develop,2017-06-16T11:41:26,0
4131,12da452,Merge branch 'develop' of gitlab:trunk/abinit into develop,2017-06-16T11:35:16,0
4132,58823c2,Init playground for creating the new Web pages for topics.,2017-06-16T11:24:03,0
4133,7a80082,Merge jollet/input-web/8ac3 into input-web,2017-06-16T08:24:37,0
4134,2968b99,Reinitialize the branch input-web,2017-06-16T08:23:23,0
4135,8ac3384,update of the new branch input-web,2017-06-14T15:39:35,0
4136,1186d67,Merge branch _antonius/6c2b into develop,2017-06-14T11:51:59,0
4137,bb006e4,Rename dos_to_unix.csh -> suppress_windows_ctrl-M.csh,2017-06-14T09:47:23,0
4138,303f63d,Remove unneeded bzr_helpers,2017-06-14T09:38:07,0
4139,b8b4482,Text improvements,2017-06-14T09:27:21,0
4140,6c2ba20,Merge antonius/develop/918d into _antonius,2017-06-14T09:09:14,0
4141,aa12142,Merge remote-tracking branch biederj/image_hist/9481 into _biederj,2017-06-12T18:10:15,0
4142,ca097e8,Beautified the implementation of the long-range part of the phonon potential for Fourier interpolation.,2017-06-12T11:53:10,0
4143,95ce7c1,Blank,2017-06-12T10:41:20,0
4144,a073178,Add the dir input-web from FJ,2017-06-12T10:23:12,0
4145,15c9d20,Merge branch 'release-8.2.0' into _beuken  and solve conflicts.,2017-01-23T11:39:57,0
4146,209a694,Merge branch release-8.2.0/6af2 into develop,2017-01-22T06:58:13,0
4147,faadc4b,Merge torrent/quickfixes/56a7 into _torrent-8.4.1,2017-05-31T21:30:16,0
4148,61244c3,Complete the dependencies of dummy_tests,2017-12-20T14:58:50,0
4149,972a00e,Change the names of directories in doc/config/specs/documents.conf,2017-12-20T09:19:06,0
4150,cfd8012,Was still some occurences of users  replaced by guide.,2017-12-20T10:01:50,0
4151,af7c311,Rename input_variables to variables and users to guide in abirules/Ref/t01.out,2017-12-20T11:32:04,0
4152,236b80f,Apply generate_doc.py,2017-12-20T12:29:07,0
4153,504505e,Apply make parents,2017-12-20T12:39:46,0
4154,20a7a51,Apply make abiauty,2017-12-20T12:41:19,0
4155,cbff0a2,Typo,2017-12-20T16:33:20,0
4156,27ea8da,Merge tag 'start-8.3.0' into develop,2016-12-21T13:52:28,0
4157,79cb096,Merge branch 'hotfix-8.6' into develop,2017-12-20T16:35:43,0
4158,55a9ddc,Complete dummy_tests dependencies,2017-12-20T19:09:22,0
4159,d2d82c2,Still dependencies for dummy_tests.,2017-12-20T21:21:18,0
4160,82110d5,Complete the dependencies of tdep (dummy_tests is now completed).,2017-12-21T06:23:23,0
4161,fe1d83a,More dependencies for tdep.,2017-12-21T13:12:32,0
4162,f0fda3d,Complete tdep dependencies (works on my computer).,2017-12-21T16:58:20,0
4163,72b75a5,Apply generate_doc.py,2017-12-20T06:13:05,0
4164,3700000000000000.0,Clean : suppress useless docs/features,2017-12-20T05:54:11,0
4165,acc5a68,Update refs for abirules #3&4,2017-12-20T05:42:22,0
4166,3f4fe45,Merge branch 'master' into develop,2017-12-19T21:01:02,0
4167,84fe9da,typo for abiref_debug,2017-12-19T15:27:30,0
4168,ca7cca8,make abicheck happy,2017-12-19T14:57:01,0
4169,d91b182,Merge remote-tracking branch 'remotes/trunk/develop' into develop,2017-12-19T14:16:57,0
4170,556c01f,Merge branch 'abirules' into develop,2017-12-19T10:36:19,0
4171,4341f81,Import latest m_fit_polynomial_coeff.F90 from amartin branch.,2017-12-19T06:23:57,0
4172,e3c8973,Merge branch 'develop' into _sprokh,2017-12-19T06:14:38,0
4173,9d8736f,Merge remote-tracking branch 'remotes/sprokh/dfpt_noncoll' into _sprokh,2017-12-19T06:14:02,0
4174,13b8e66,Merge branch '_hotfix' into abirules,2017-12-19T04:48:04,0
4175,997ee5a,Merge branch 'hotfix-8.6' into _hotfix,2017-12-19T04:45:30,0
4176,9e39d14,Clean m_fit_polynomial_coeff.F90,2017-12-19T04:38:52,0
4177,0091bd4,Merge branch '_hotfix' into abirules,2017-12-19T04:23:59,0
4178,fce84d0,Merge branch 'hotfix-8.6' into _hotfix,2017-12-19T04:20:56,0
4179,da4eb65,Merge branch 'hotfix-8.6' into _hotfix,2017-12-19T04:09:31,0
4180,434e51d,multibinit: add strain coupling in fitting coefficient treatment + update ref + debug,2016-12-21T13:48:46,0
4181,dcba6ae,remove etsf_io FB in testfarm.conf,2016-12-22T15:52:46,1
4182,c049616,Adjust tolerances for tests/mpiio #28 with ubu_intel_15,2017-01-22T06:53:53,0
4183,3604115.0,New weights for anaddb,2017-01-18T15:21:24,0
4184,0f03edd,remove etsf_io in config/specs to make happy buildsys[10],2017-01-06T22:20:16,0
4185,a2f9b91,Merge branch release-8.2.0/ebe6 into develop,2017-01-13T01:51:42,1
4186,ae177f2,cleaning  updated FB  modif of builders,2017-01-17T15:56:51,0
4187,6178b09,use atlas with bob  back to OpenBLAS with graphene  make buildsys happy,2017-01-18T10:42:16,0
4188,93e2511,typo,2017-01-18T13:33:13,0
4189,d8dff05,Merge branch 'intel17' of gitlab:gmatteo/abinit into libxc223,2017-01-18T13:36:01,0
4190,1272a4a,option to activate new weights,2017-01-18T16:46:18,0
4191,b898d79,add 2 newbots : tikal_gnu_5.4_mpich & ubu_intel_17.0_openmpi,2016-12-22T20:49:19,0
4192,a33b57f,add support for intel 17 change standard optim for intel compiler : remove -xhost too aggressive,2017-01-19T21:32:02,0
4193,10da1fd,test new fallbacks access,2017-01-20T15:56:11,0
4194,8e7e419,test new fallbacks access(2),2017-01-20T22:38:28,0
4195,38a3370,full new fallbacks access,2017-01-21T00:43:04,0
4196,e59d2b8,fix typo + make buildsys happy,2017-01-21T15:01:05,1
4197,c4ae6a6,add new bots with ABI-FBKS + make buildsys happy,2017-01-21T22:49:33,0
4198,7da5b88,update graphene bot and make buildsys[13] happy,2017-01-06T22:08:22,1
4199,ab78ae1,update graphene bot ( OS and MacPorts gcc6+openmpi+OpenBLAS... ),2017-01-06T13:44:57,1
4200,c19778e,Merge remote-tracking branch wchen/develop/2a85 into _wchen,2016-12-30T17:59:29,0
4201,7d49e1f,Improves comments in the el-ph ZPR part. Modified:   72_response/dfpt_vtowfk.F90  72_response/eig2stern.F90,2016-12-28T10:19:52,0
